c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 142 250 0 3 92
a 142 122 0 4 150
a 142 128 0 3 86
a 163 215 0 514 200
a 163 25 0 2 80
a 163 283 0 6 4
a 163 116 0 9 71
a 163 120 0 3 23
a 163 276 0 7 69
a 163 176 0 4 15
a 163 93 0 3 133
a 167 201 0 514 200
a 167 137 0 2 30
a 167 65 0 5 127
a 167 146 0 8 125
a 167 256 0 5 124
a 167 298 0 9 108
a 181 79 0 514 200
a 181 197 0 4 88
a 181 267 0 6 96
a 181 136 0 10 55
a 181 171 0 9 171
a 181 294 0 4 43
a 181 160 0 3 76
a 181 133 0 8 197
a 181 84 0 2 3
a 181 196 0 3 181
a 182 77 0 514 200
a 182 19 0 7 40
a 182 52 0 9 97
a 182 62 0 8 63
a 182 137 0 9 6
a 182 253 0 1 158
a 182 67 0 2 18
a 182 292 0 5 151
a 182 244 0 5 29
a 182 43 0 6 165
a 182 273 0 2 125
a 182 70 0 3 24
a 198 50 0 514 183
a 198 88 0 3 101
a 198 56 0 3 21
a 198 195 0 7 118
a 198 237 0 6 144
a 198 123 0 10 59
a 198 271 0 3 136
a 201 101 0 514 200
a 201 300 0 3 186
a 208 60 0 514 74
a 208 188 0 10 158
a 208 109 0 4 127
a 208 141 0 10 146
a 208 253 0 4 22
a 208 251 0 1 126
a 208 207 0 6 32
a 208 227 0 5 89
a 208 293 0 1 75
a 208 95 0 4 34
a 208 262 0 4 14
a 209 10 0 514 149
a 209 82 0 1 34
a 209 117 0 10 190
a 209 172 0 3 186
a 215 269 0 514 200
a 215 266 0 8 157
a 215 211 0 6 145
a 222 208 0 514 86
a 222 179 0 3 9
a 222 112 0 8 38
a 222 83 0 9 143
a 222 203 0 4 161
a 222 49 0 7 196
a 222 63 0 10 162
a 222 202 0 7 64
a 222 93 0 9 9
a 222 116 0 1 47
a 222 174 0 2 144
a 224 259 0 514 200
a 224 169 0 7 58
a 224 260 0 10 146
a 224 176 0 2 190
a 224 277 0 4 47
a 224 84 0 8 174
a 224 27 0 6 96
a 224 261 0 7 84
a 224 246 0 4 30
a 224 264 0 8 54
a 224 50 0 5 91
a 224 238 0 8 182
a 227 290 0 514 135
a 227 190 0 8 187
a 259 274 0 514 200
a 259 249 0 7 128
a 259 56 0 9 99
a 259 172 0 8 120
a 259 237 0 2 8
a 259 28 0 10 145
a 259 122 0 2 165
a 269 167 0 514 200
a 269 218 0 9 8
a 269 154 0 1 85
a 269 134 0 1 139
a 269 144 0 4 63
a 269 122 0 5 24
a 269 81 0 2 6
a 269 226 0 4 54
a 269 240 0 5 120
a 269 219 0 6 110
a 274 209 0 514 184
a 274 255 0 4 123
a 274 127 0 9 99
a 274 35 0 3 189
a 274 136 0 3 51
a 274 144 0 7 148
a 274 100 0 4 37
a 274 25 0 10 180
a 274 267 0 6 145
a 274 217 0 7 5
a 274 40 0 3 49
a 290 103 0 514 47
a 290 208 0 2 41
a 290 9 0 5 124
a 290 155 0 6 26
a 2 156 0 242 107
a 2 157 0 9 59
a 2 224 0 7 143
a 2 227 0 4 96
a 2 262 0 8 46
a 2 9 0 10 176
a 2 181 0 3 159
a 2 112 0 5 129
a 2 114 0 1 4
a 17 102 0 242 107
a 17 243 0 8 145
a 17 214 0 6 142
a 17 135 0 1 75
a 17 240 0 2 194
a 17 53 0 6 53
a 17 93 0 2 98
a 32 187 0 242 26
a 32 264 0 8 17
a 32 75 0 5 42
a 32 211 0 4 89
a 32 231 0 9 10
a 32 144 0 8 97
a 32 226 0 8 155
a 32 96 0 9 67
a 32 63 0 3 38
a 32 207 0 1 3
a 46 237 0 242 10
a 46 286 0 4 90
a 46 54 0 4 122
a 46 65 0 9 109
a 46 68 0 4 186
a 46 250 0 1 112
a 46 87 0 2 52
a 46 90 0 6 56
a 46 156 0 2 121
a 46 152 0 7 29
a 53 143 0 242 92
a 53 196 0 3 186
a 53 90 0 10 66
a 53 20 0 10 181
a 53 138 0 2 176
a 53 164 0 8 20
a 53 59 0 8 122
a 53 40 0 8 23
a 53 221 0 9 31
a 53 145 0 4 10
a 55 116 0 242 200
a 55 49 0 6 50
a 55 192 0 6 136
a 55 232 0 2 6
a 55 203 0 9 169
a 55 79 0 2 183
a 55 246 0 6 93
a 55 41 0 8 184
a 55 218 0 7 34
a 55 57 0 3 133
a 55 169 0 7 135
a 75 55 0 242 200
a 75 76 0 6 106
a 75 50 0 4 8
a 75 195 0 3 176
a 75 268 0 7 60
a 75 97 0 8 170
a 75 42 0 9 45
a 75 65 0 3 6
a 75 271 0 1 61
a 75 217 0 10 42
a 75 212 0 3 158
a 83 221 0 242 123
a 83 120 0 7 89
a 83 219 0 7 74
a 83 295 0 2 2
a 83 284 0 3 105
a 85 276 0 242 200
a 85 202 0 5 99
a 91 97 0 242 195
a 91 110 0 9 182
a 91 118 0 3 159
a 91 254 0 4 131
a 91 184 0 6 77
a 91 109 0 3 139
a 97 32 0 242 31
a 97 167 0 3 12
a 97 218 0 1 104
a 97 132 0 2 175
a 97 22 0 4 200
a 97 264 0 8 4
a 97 276 0 10 179
a 97 129 0 8 85
a 97 295 0 2 60
a 97 23 0 8 176
a 102 46 0 242 200
a 102 221 0 10 12
a 102 199 0 7 95
a 102 123 0 9 84
a 102 261 0 9 38
a 102 283 0 10 27
a 102 117 0 7 40
a 102 239 0 6 193
a 105 53 0 242 200
a 105 221 0 9 20
a 105 25 0 10 29
a 105 278 0 1 106
a 105 170 0 7 3
a 105 211 0 10 91
a 105 187 0 6 141
a 105 182 0 3 158
a 105 132 0 6 144
a 105 32 0 5 18
a 105 76 0 4 72
a 105 179 0 5 20
a 109 154 0 242 200
a 109 201 0 8 174
a 109 260 0 1 93
a 109 223 0 2 141
a 109 189 0 8 163
a 109 116 0 4 75
a 109 72 0 6 26
a 109 232 0 2 45
a 109 216 0 4 9
a 109 264 0 2 169
a 116 91 0 242 159
a 116 266 0 7 136
a 116 180 0 4 154
a 121 287 0 242 193
a 121 224 0 3 108
a 121 160 0 4 148
a 121 290 0 5 173
a 121 197 0 6 42
a 121 11 0 3 131
a 122 216 0 242 161
a 122 128 0 3 132
a 122 127 0 6 185
a 122 169 0 2 89
a 122 142 0 5 23
a 122 235 0 1 172
a 133 248 0 242 8
a 133 58 0 4 176
a 133 218 0 8 104
a 133 213 0 9 112
a 133 100 0 5 61
a 133 43 0 6 77
a 133 220 0 8 183
a 133 209 0 10 122
a 133 46 0 6 82
a 133 11 0 9 4
a 133 272 0 5 99
a 143 75 0 242 174
a 143 141 0 10 61
a 143 170 0 10 57
a 143 34 0 10 197
a 143 284 0 7 46
a 143 27 0 2 23
a 143 94 0 9 195
a 154 85 0 242 200
a 154 76 0 5 104
a 154 95 0 7 68
a 154 55 0 5 77
a 154 118 0 7 95
a 154 236 0 4 199
a 154 233 0 8 47
a 154 157 0 6 102
a 154 168 0 2 19
a 154 131 0 8 67
a 154 120 0 3 173
a 154 214 0 3 3
a 156 109 0 242 22
a 156 65 0 2 54
a 169 195 0 242 200
a 169 217 0 6 172
a 169 94 0 2 190
a 169 25 0 4 88
a 169 212 0 9 55
a 180 121 0 242 200
a 180 55 0 2 75
a 180 136 0 9 151
a 180 164 0 1 74
a 180 44 0 6 178
a 180 300 0 1 144
a 180 60 0 9 40
a 183 203 0 242 61
a 183 58 0 1 87
a 183 298 0 10 95
a 183 91 0 1 54
a 183 207 0 3 36
a 183 95 0 5 7
a 183 186 0 8 68
a 183 13 0 3 50
a 183 239 0 1 143
a 187 244 0 242 200
a 187 55 0 10 2
a 187 46 0 1 169
a 187 290 0 2 100
a 187 60 0 1 156
a 187 179 0 9 46
a 187 201 0 4 45
a 191 169 0 242 169
a 191 271 0 8 126
a 191 120 0 3 47
a 191 142 0 9 166
a 191 122 0 3 25
a 191 12 0 4 60
a 195 199 0 242 200
a 195 217 0 8 83
a 199 300 0 242 97
a 199 45 0 2 139
a 203 122 0 242 137
a 203 164 0 3 61
a 203 296 0 3 131
a 203 88 0 2 116
a 203 287 0 4 124
a 216 191 0 242 200
a 216 205 0 10 146
a 216 264 0 9 175
a 216 155 0 4 22
a 216 86 0 9 29
a 216 234 0 7 44
a 216 67 0 8 144
a 216 87 0 1 82
a 216 52 0 9 12
a 216 160 0 4 61
a 216 282 0 6 137
a 221 17 0 242 58
a 221 60 0 1 173
a 221 87 0 8 199
a 221 151 0 7 97
a 221 209 0 10 62
a 221 72 0 2 117
a 221 25 0 9 25
a 237 298 0 242 64
a 237 180 0 242 200
a 237 161 0 2 17
a 237 258 0 1 31
a 237 167 0 10 23
a 237 109 0 9 146
a 237 236 0 1 8
a 237 62 0 1 176
a 237 43 0 9 8
a 237 225 0 1 11
a 244 183 0 242 107
a 244 27 0 7 174
a 244 200 0 10 40
a 244 234 0 8 30
a 244 254 0 1 55
a 248 83 0 242 200
a 248 186 0 1 75
a 248 265 0 4 43
a 248 57 0 2 172
a 248 17 0 5 155
a 248 124 0 3 188
a 248 249 0 5 58
a 248 189 0 5 72
a 248 157 0 10 86
a 248 72 0 8 84
a 248 136 0 9 35
a 276 133 0 242 200
a 276 140 0 8 120
a 276 292 0 2 175
a 276 152 0 9 38
a 276 54 0 1 141
a 287 105 0 242 151
a 287 100 0 5 171
a 3 68 0 757 200
a 3 171 0 7 81
a 3 116 0 4 123
a 3 191 0 6 51
a 3 75 0 4 25
a 28 92 0 757 79
a 28 285 0 1 14
a 28 122 0 2 52
a 28 178 0 9 199
a 28 31 0 5 27
a 28 251 0 3 38
a 28 52 0 6 44
a 28 274 0 6 58
a 30 125 0 757 200
a 30 15 0 4 147
a 30 279 0 2 127
a 37 172 0 757 47
a 37 109 0 4 140
a 37 43 0 10 154
a 37 215 0 6 170
a 37 251 0 1 128
a 37 135 0 5 134
a 37 218 0 5 57
a 37 151 0 5 109
a 38 139 0 757 200
a 38 141 0 6 144
a 38 290 0 6 82
a 38 286 0 5 60
a 38 276 0 4 53
a 42 108 0 757 200
a 42 58 0 9 5
a 42 151 0 9 131
a 42 113 0 5 121
a 42 147 0 5 84
a 42 276 0 7 57
a 42 71 0 3 134
a 42 144 0 2 37
a 56 171 0 757 180
a 56 295 0 4 60
a 56 167 0 9 97
a 56 193 0 4 61
a 56 230 0 7 75
a 56 298 0 10 158
a 56 297 0 9 119
a 56 120 0 5 30
a 56 82 0 3 149
a 58 300 0 757 200
a 58 199 0 4 169
a 58 265 0 10 175
a 58 164 0 2 6
a 58 283 0 6 150
a 64 56 0 757 106
a 64 99 0 8 63
a 64 172 0 1 87
a 64 181 0 5 47
a 64 77 0 4 38
a 64 32 0 4 175
a 68 295 0 757 185
a 68 277 0 757 14
a 68 121 0 1 188
a 68 47 0 10 199
a 68 71 0 10 82
a 68 256 0 2 6
a 68 230 0 9 103
a 68 26 0 6 65
a 68 216 0 5 40
a 68 266 0 8 144
a 80 260 0 757 136
a 80 191 0 6 81
a 80 155 0 2 91
a 80 12 0 2 50
a 80 117 0 1 4
a 80 294 0 3 57
a 80 152 0 1 198
a 80 79 0 5 174
a 92 291 0 757 97
a 92 12 0 3 173
a 92 75 0 8 132
a 92 293 0 10 199
a 92 294 0 6 32
a 92 244 0 8 81
a 92 35 0 2 79
a 92 187 0 5 44
a 92 287 0 2 172
a 92 155 0 5 112
a 92 139 0 6 20
a 92 105 0 6 126
a 99 145 0 757 200
a 99 32 0 8 196
a 108 99 0 757 200
a 108 70 0 1 163
a 108 93 0 8 193
a 108 286 0 6 55
a 124 200 0 757 133
a 124 54 0 10 185
a 124 39 0 1 185
a 125 250 0 757 90
a 125 161 0 7 117
a 125 37 0 10 147
a 125 233 0 4 24
a 125 286 0 2 56
a 125 126 0 9 89
a 125 246 0 8 135
a 125 186 0 7 19
a 125 102 0 3 156
a 139 270 0 757 200
a 139 142 0 9 10
a 139 214 0 5 188
a 139 98 0 2 137
a 139 180 0 5 86
a 139 192 0 8 199
a 139 108 0 10 36
a 139 65 0 10 10
a 139 52 0 10 96
a 145 264 0 757 127
a 145 209 0 6 90
a 145 92 0 6 145
a 145 251 0 1 70
a 145 288 0 3 162
a 145 259 0 2 159
a 145 281 0 2 182
a 151 242 0 757 200
a 151 193 0 7 54
a 151 180 0 9 136
a 151 267 0 2 64
a 151 60 0 6 140
a 151 69 0 1 197
a 151 134 0 6 183
a 151 74 0 9 65
a 151 191 0 8 69
a 151 184 0 3 74
a 151 137 0 2 58
a 171 30 0 757 200
a 171 124 0 6 46
a 171 150 0 4 194
a 172 151 0 757 200
a 172 258 0 8 45
a 172 85 0 6 60
a 172 197 0 4 42
a 172 72 0 4 128
a 172 259 0 2 155
a 175 230 0 757 200
a 175 185 0 5 182
a 175 152 0 8 35
a 175 16 0 9 78
a 175 15 0 2 184
a 175 32 0 8 64
a 175 198 0 3 153
a 176 175 0 757 43
a 176 268 0 2 66
a 176 35 0 6 197
a 200 218 0 757 200
a 200 17 0 7 7
a 200 12 0 3 162
a 200 258 0 9 13
a 200 145 0 2 33
a 200 9 0 4 124
a 200 195 0 3 18
a 200 220 0 2 88
a 200 112 0 1 38
a 200 279 0 10 94
a 200 111 0 2 64
a 200 37 0 10 28
a 218 28 0 757 200
a 218 112 0 4 148
a 218 55 0 2 150
a 218 184 0 8 73
a 218 93 0 3 109
a 230 80 0 757 200
a 230 283 0 1 199
a 242 124 0 757 200
a 242 25 0 8 190
a 242 56 0 4 93
a 242 9 0 4 55
a 242 64 0 5 72
a 242 54 0 5 92
a 250 38 0 757 82
a 250 176 0 9 36
a 250 292 0 10 138
a 250 272 0 2 182
a 250 218 0 2 45
a 250 289 0 7 55
a 250 46 0 8 109
a 250 74 0 4 174
a 250 19 0 6 73
a 250 171 0 4 21
a 250 156 0 6 150
a 250 154 0 5 188
a 260 64 0 757 200
a 260 229 0 5 189
a 260 279 0 9 168
a 260 69 0 2 193
a 260 267 0 7 28
a 260 188 0 6 152
a 264 58 0 757 147
a 264 206 0 6 197
a 264 279 0 6 88
a 264 231 0 10 73
a 264 59 0 1 71
a 264 70 0 10 96
a 264 195 0 9 108
a 264 260 0 10 176
a 264 190 0 8 36
a 264 37 0 10 115
a 264 293 0 3 9
a 264 285 0 10 156
a 270 42 0 757 200
a 270 35 0 5 122
a 270 158 0 5 18
a 270 71 0 6 120
a 270 290 0 6 190
a 270 274 0 6 68
a 277 37 0 757 200
a 277 74 0 10 68
a 277 49 0 5 13
a 277 25 0 2 157
a 277 242 0 3 170
a 277 251 0 5 52
a 277 27 0 1 188
a 277 71 0 1 110
a 277 158 0 3 170
a 277 300 0 3 48
a 277 291 0 3 29
a 277 104 0 7 91
a 291 176 0 757 74
a 291 17 0 9 13
a 291 188 0 5 142
a 4 95 0 518 200
a 4 213 0 9 53
a 4 105 0 9 54
a 4 291 0 4 121
a 4 151 0 4 2
a 18 296 0 518 200
a 18 96 0 2 11
a 18 48 0 5 46
a 18 13 0 9 23
a 18 55 0 4 61
a 18 93 0 5 53
a 22 129 0 518 75
a 22 91 0 3 164
a 22 229 0 8 41
a 22 131 0 7 7
a 22 179 0 1 19
a 22 195 0 2 83
a 23 205 0 518 200
a 23 159 0 8 14
a 23 247 0 4 119
a 26 62 0 518 84
a 26 130 0 9 99
a 26 99 0 4 25
a 26 159 0 6 122
a 26 42 0 3 139
a 26 203 0 3 158
a 26 78 0 4 28
a 26 216 0 2 44
a 26 242 0 1 141
a 26 284 0 4 144
a 41 288 0 518 66
a 41 14 0 1 187
a 41 295 0 10 83
a 41 248 0 5 191
a 41 257 0 2 142
a 41 109 0 7 22
a 41 294 0 1 182
a 41 89 0 5 29
a 45 118 0 518 200
a 45 196 0 3 175
a 45 148 0 2 114
a 45 254 0 4 153
a 45 96 0 4 48
a 45 63 0 5 146
a 45 190 0 10 167
a 45 184 0 2 190
a 45 276 0 3 136
a 45 36 0 6 88
a 45 250 0 6 174
a 45 239 0 6 117
a 59 231 0 518 200
a 59 22 0 4 57
a 59 295 0 1 141
a 59 15 0 5 117
a 59 97 0 6 182
a 59 221 0 10 143
a 59 98 0 4 86
a 59 145 0 3 139
a 59 103 0 5 186
a 59 150 0 5 42
a 62 254 0 518 171
a 62 79 0 4 24
a 62 124 0 8 163
a 62 120 0 7 104
a 62 300 0 3 142
a 62 171 0 3 153
a 62 262 0 8 57
a 62 35 0 1 36
a 62 45 0 10 68
a 62 40 0 6 29
a 62 150 0 5 49
a 65 152 0 518 138
a 65 118 0 6 109
a 65 176 0 5 119
a 65 281 0 9 63
a 65 287 0 9 11
a 65 64 0 8 197
a 65 275 0 6 41
a 65 241 0 5 80
a 65 68 0 9 134
a 65 93 0 7 104
a 65 249 0 6 40
a 82 65 0 518 143
a 82 212 0 3 180
a 95 263 0 518 10
a 95 227 0 6 14
a 106 123 0 518 200
a 106 295 0 2 174
a 106 122 0 1 82
a 106 44 0 7 49
a 106 34 0 3 42
a 106 221 0 8 169
a 106 52 0 1 117
a 118 153 0 518 200
a 118 72 0 10 168
a 118 77 0 5 111
a 118 133 0 1 50
a 118 173 0 2 178
a 118 259 0 3 157
a 123 189 0 518 106
a 123 293 0 3 162
a 123 28 0 2 70
a 123 158 0 8 152
a 123 146 0 6 86
a 123 254 0 1 144
a 123 284 0 2 88
a 123 112 0 9 16
a 123 95 0 9 184
a 123 183 0 5 3
a 123 242 0 1 142
a 123 209 0 7 198
a 129 45 0 518 79
a 129 124 0 2 168
a 129 218 0 1 124
a 138 106 0 518 200
a 138 116 0 8 58
a 138 49 0 7 53
a 144 23 0 518 122
a 144 207 0 8 146
a 144 20 0 3 188
a 144 248 0 4 102
a 144 45 0 10 103
a 144 188 0 6 85
a 144 271 0 5 35
a 144 193 0 3 29
a 144 251 0 6 132
a 148 258 0 518 166
a 148 94 0 5 40
a 148 71 0 7 143
a 148 101 0 8 182
a 148 269 0 6 106
a 148 179 0 10 49
a 148 62 0 9 187
a 148 145 0 8 94
a 148 102 0 3 173
a 152 41 0 518 17
a 152 29 0 3 129
a 152 100 0 1 157
a 153 59 0 518 200
a 153 227 0 4 111
a 153 100 0 10 155
a 153 203 0 3 184
a 170 292 0 518 89
a 170 188 0 518 118
a 170 114 0 9 48
a 170 131 0 10 150
a 170 232 0 9 11
a 170 229 0 6 160
a 170 43 0 10 23
a 170 83 0 9 145
a 170 39 0 2 47
a 170 38 0 9 75
a 170 138 0 3 146
a 174 252 0 518 200
a 174 197 0 1 113
a 174 192 0 9 147
a 174 274 0 4 74
a 174 237 0 8 35
a 174 175 0 6 107
a 174 65 0 2 135
a 174 176 0 3 55
a 174 169 0 4 37
a 174 11 0 1 196
a 174 282 0 1 145
a 188 174 0 518 38
a 188 159 0 9 182
a 188 12 0 7 97
a 188 58 0 6 80
a 188 38 0 4 131
a 188 198 0 3 69
a 188 189 0 6 48
a 188 156 0 5 112
a 189 170 0 518 200
a 189 61 0 1 97
a 189 164 0 8 59
a 189 289 0 1 31
a 196 148 0 518 200
a 196 69 0 6 144
a 196 135 0 7 40
a 196 35 0 6 55
a 196 246 0 7 148
a 196 50 0 7 126
a 196 208 0 5 37
a 196 34 0 6 115
a 196 300 0 8 46
a 205 196 0 518 200
a 205 259 0 1 20
a 205 35 0 1 48
a 205 23 0 10 95
a 205 253 0 4 180
a 205 178 0 6 146
a 205 140 0 6 9
a 205 185 0 7 95
a 205 135 0 4 174
a 231 144 0 518 200
a 231 272 0 6 79
a 231 67 0 7 190
a 231 107 0 3 173
a 231 75 0 9 148
a 231 258 0 7 167
a 231 181 0 6 78
a 231 45 0 2 18
a 252 26 0 518 125
a 252 164 0 6 124
a 252 268 0 6 143
a 252 217 0 5 187
a 252 279 0 3 19
a 254 18 0 518 162
a 254 250 0 1 14
a 254 151 0 8 109
a 254 200 0 3 56
a 255 271 0 518 183
a 255 52 0 5 179
a 258 255 0 518 48
a 258 146 0 10 12
a 258 59 0 9 68
a 258 21 0 2 24
a 258 18 0 7 27
a 258 36 0 10 81
a 258 86 0 4 138
a 258 206 0 9 186
a 263 22 0 518 157
a 263 19 0 4 3
a 271 82 0 518 200
a 271 251 0 2 5
a 271 89 0 7 4
a 271 278 0 6 46
a 271 269 0 6 125
a 271 235 0 3 133
a 271 230 0 4 18
a 271 13 0 8 184
a 271 168 0 3 63
a 271 164 0 6 13
a 271 153 0 2 40
a 271 161 0 3 111
a 288 138 0 518 200
a 288 177 0 1 61
a 288 53 0 7 40
a 288 245 0 7 191
a 288 237 0 2 66
a 5 214 0 308 200
a 5 265 0 7 65
a 5 268 0 10 3
a 5 281 0 3 169
a 5 68 0 3 27
a 14 296 0 308 200
a 14 170 0 2 119
a 14 108 0 9 30
a 14 262 0 9 12
a 14 53 0 9 162
a 14 286 0 9 90
a 14 257 0 2 63
a 14 285 0 8 126
a 14 258 0 8 136
a 25 94 0 308 38
a 25 18 0 7 56
a 25 226 0 9 26
a 25 42 0 3 107
a 25 221 0 6 134
a 25 104 0 5 177
a 25 278 0 5 194
a 25 55 0 1 64
a 25 254 0 8 112
a 25 21 0 9 19
a 25 242 0 9 128
a 36 25 0 308 200
a 36 245 0 6 190
a 36 135 0 3 195
a 36 87 0 2 8
a 36 236 0 2 156
a 36 190 0 2 54
a 36 145 0 3 50
a 36 259 0 5 99
a 36 251 0 10 154
a 36 123 0 9 66
a 47 233 0 308 200
a 47 230 0 2 200
a 47 262 0 4 146
a 47 68 0 9 130
a 47 292 0 4 126
a 47 177 0 6 187
a 61 273 0 308 189
a 61 267 0 6 69
a 61 33 0 6 57
a 67 210 0 308 200
a 67 259 0 8 187
a 67 153 0 4 56
a 67 23 0 6 9
a 67 194 0 3 85
a 67 16 0 2 184
a 67 252 0 1 139
a 67 96 0 10 193
a 67 250 0 1 173
a 67 143 0 3 78
a 67 241 0 8 11
a 73 47 0 308 200
a 73 157 0 1 127
a 73 55 0 2 9
a 87 61 0 308 162
a 87 253 0 5 147
a 87 56 0 4 90
a 87 255 0 9 173
a 87 15 0 2 196
a 93 159 0 308 200
a 93 231 0 3 116
a 93 118 0 1 37
a 93 104 0 10 75
a 93 210 0 3 74
a 93 72 0 8 52
a 93 239 0 6 169
a 93 122 0 7 53
a 94 73 0 308 154
a 94 148 0 1 194
a 94 79 0 7 168
a 94 29 0 6 173
a 94 142 0 2 189
a 94 32 0 10 5
a 94 168 0 2 186
a 96 265 0 308 152
a 96 169 0 2 107
a 98 87 0 308 31
a 98 19 0 3 165
a 98 16 0 4 59
a 98 251 0 7 80
a 98 272 0 4 196
a 98 194 0 3 111
a 98 104 0 5 130
a 98 9 0 7 189
a 110 158 0 308 200
a 110 56 0 6 144
a 110 29 0 6 34
a 117 96 0 308 200
a 117 71 0 1 168
a 117 189 0 2 110
a 117 175 0 6 109
a 117 156 0 8 98
